"Date","Price","Open","High","Low","Vol.","Change %"
"04/02/2013","658.00","658.00","658.00","658.00","","-0.45%"
"03/28/2013","661.00","661.00","661.00","661.00","","-0.30%"
"03/27/2013","663.00","663.00","663.00","663.00","","-0.90%"
"03/26/2013","669.00","669.00","669.00","669.00","","-0.89%"
"03/25/2013","675.00","675.00","675.00","675.00","","-0.30%"
"03/22/2013","677.00","677.00","677.00","677.00","","0.89%"
"03/21/2013","671.00","671.00","671.00","671.00","","1.05%"
"03/20/2013","664.00","664.00","664.00","664.00","","0.76%"
"03/19/2013","659.00","659.00","659.00","659.00","","-0.45%"
"03/18/2013","662.00","662.00","662.00","662.00","","-0.15%"
"03/15/2013","663.00","663.00","663.00","663.00","","-0.90%"
"03/14/2013","669.00","669.00","669.00","669.00","","1.21%"
"03/13/2013","661.00","661.00","661.00","661.00","","0.00%"
"03/12/2013","661.00","661.00","661.00","661.00","","-0.75%"
"03/11/2013","666.00","666.00","666.00","666.00","","-1.19%"
"03/08/2013","674.00","674.00","674.00","674.00","","-1.03%"
"03/07/2013","681.00","681.00","681.00","681.00","","-0.73%"
"03/06/2013","686.00","686.00","686.00","686.00","","-0.58%"
"03/05/2013","690.00","690.00","690.00","690.00","","-0.86%"
"03/04/2013","696.00","696.00","696.00","696.00","","-0.57%"
"03/01/2013","700.00","700.00","700.00","700.00","","0.43%"
"02/28/2013","697.00","697.00","697.00","697.00","","0.72%"
"02/27/2013","692.00","692.00","692.00","692.00","","0.87%"
"02/26/2013","686.00","686.00","686.00","686.00","","0.44%"
"02/25/2013","683.00","683.00","683.00","683.00","","0.89%"
"02/22/2013","677.00","677.00","677.00","677.00","","0.59%"
"02/21/2013","673.00","673.00","673.00","673.00","","0.60%"
"02/20/2013","669.00","669.00","669.00","669.00","","1.67%"
"02/19/2013","658.00","658.00","658.00","658.00","","-0.15%"
"02/18/2013","659.00","659.00","659.00","659.00","","-0.30%"
"02/15/2013","661.00","661.00","661.00","661.00","","0.61%"
"02/14/2013","657.00","657.00","657.00","657.00","","0.31%"
"02/13/2013","655.00","655.00","655.00","655.00","","1.24%"
"02/12/2013","647.00","647.00","647.00","647.00","","0.62%"
"02/11/2013","643.00","643.00","643.00","643.00","","0.47%"
"02/08/2013","640.00","640.00","640.00","640.00","","0.31%"
"02/07/2013","638.00","638.00","638.00","638.00","","0.31%"
"02/06/2013","636.00","636.00","636.00","636.00","","0.63%"
"02/05/2013","632.00","632.00","632.00","632.00","","-0.32%"
"02/04/2013","634.00","634.00","634.00","634.00","","-0.16%"
"02/01/2013","635.00","635.00","635.00","635.00","","-0.16%"
"01/31/2013","636.00","636.00","636.00","636.00","","0.00%"
"01/30/2013","636.00","636.00","636.00","636.00","","0.63%"
"01/29/2013","632.00","632.00","632.00","632.00","","-0.78%"
"01/28/2013","637.00","637.00","637.00","637.00","","-1.39%"
"01/25/2013","646.00","646.00","646.00","646.00","","-0.15%"
"01/24/2013","647.00","647.00","647.00","647.00","","1.73%"
"01/23/2013","636.00","636.00","636.00","636.00","","0.63%"
"01/22/2013","632.00","632.00","632.00","632.00","","-0.16%"
"01/21/2013","633.00","633.00","633.00","633.00","","0.48%"
"01/18/2013","630.00","630.00","630.00","630.00","","0.00%"
"01/17/2013","630.00","630.00","630.00","630.00","","-0.16%"
"01/16/2013","631.00","631.00","631.00","631.00","","-0.32%"
"01/15/2013","633.00","633.00","633.00","633.00","","-0.63%"
"01/14/2013","637.00","637.00","637.00","637.00","","-0.62%"
"01/11/2013","641.00","641.00","641.00","641.00","","-0.77%"
"01/10/2013","646.00","646.00","646.00","646.00","","-1.22%"
"01/09/2013","654.00","654.00","654.00","654.00","","-1.36%"
"01/08/2013","663.00","663.00","663.00","663.00","","-1.19%"
"01/07/2013","671.00","671.00","671.00","671.00","","-1.18%"
"01/04/2013","679.00","679.00","679.00","679.00","","-1.45%"
"01/03/2013","689.00","689.00","689.00","689.00","","-1.01%"
"01/02/2013","696.00","696.00","696.00","696.00","","-8.90%"
"12/24/2012","764.00","764.00","764.00","764.00","","-1.29%"
"12/21/2012","774.00","774.00","774.00","774.00","","-0.51%"
"12/20/2012","778.00","778.00","778.00","778.00","","-0.13%"
"12/19/2012","779.00","779.00","779.00","779.00","","0.65%"
"12/18/2012","774.00","774.00","774.00","774.00","","2.65%"
"12/17/2012","754.00","754.00","754.00","754.00","","1.07%"
"12/14/2012","746.00","746.00","746.00","746.00","","0.67%"
"12/13/2012","741.00","741.00","741.00","741.00","","1.51%"
"12/12/2012","730.00","730.00","730.00","730.00","","0.83%"
"12/11/2012","724.00","724.00","724.00","724.00","","1.83%"
"12/10/2012","711.00","711.00","711.00","711.00","","0.57%"
"12/07/2012","707.00","707.00","707.00","707.00","","0.14%"
"12/06/2012","706.00","706.00","706.00","706.00","","0.57%"
"12/05/2012","702.00","702.00","702.00","702.00","","0.14%"
"12/04/2012","701.00","701.00","701.00","701.00","","-0.28%"
"12/03/2012","703.00","703.00","703.00","703.00","","-0.28%"
"11/30/2012","705.00","705.00","705.00","705.00","","0.00%"
"11/29/2012","705.00","705.00","705.00","705.00","","-0.42%"
"11/28/2012","708.00","708.00","708.00","708.00","","-1.53%"
"11/27/2012","719.00","719.00","719.00","719.00","","-0.28%"
"11/26/2012","721.00","721.00","721.00","721.00","","-0.28%"
"11/23/2012","723.00","723.00","723.00","723.00","","0.00%"
"11/22/2012","723.00","723.00","723.00","723.00","","-0.28%"
"11/21/2012","725.00","725.00","725.00","725.00","","0.28%"
"11/20/2012","723.00","723.00","723.00","723.00","","0.00%"
"11/19/2012","723.00","723.00","723.00","723.00","","1.12%"
"11/16/2012","715.00","715.00","715.00","715.00","","0.00%"
"11/15/2012","715.00","715.00","715.00","715.00","","0.28%"
"11/14/2012","713.00","713.00","713.00","713.00","","1.86%"
"11/13/2012","700.00","700.00","700.00","700.00","","1.89%"
"11/12/2012","687.00","687.00","687.00","687.00","","1.03%"
"11/09/2012","680.00","680.00","680.00","680.00","","1.95%"
"11/08/2012","667.00","667.00","667.00","667.00","","0.76%"
"11/07/2012","662.00","662.00","662.00","662.00","","1.07%"
"11/06/2012","655.00","655.00","655.00","655.00","","-0.61%"
"11/05/2012","659.00","659.00","659.00","659.00","","-1.20%"
"11/02/2012","667.00","667.00","667.00","667.00","","-0.74%"
"11/01/2012","672.00","672.00","672.00","672.00","","-0.30%"
"10/31/2012","674.00","674.00","674.00","674.00","","0.30%"
"10/30/2012","672.00","672.00","672.00","672.00","","-0.44%"
"10/29/2012","675.00","675.00","675.00","675.00","","-0.44%"
"10/26/2012","678.00","678.00","678.00","678.00","","-0.44%"
"10/25/2012","681.00","681.00","681.00","681.00","","-0.29%"
"10/24/2012","683.00","683.00","683.00","683.00","","0.29%"
"10/23/2012","681.00","681.00","681.00","681.00","","0.15%"
"10/22/2012","680.00","680.00","680.00","680.00","","0.59%"
"10/19/2012","676.00","676.00","676.00","676.00","","0.60%"
"10/18/2012","672.00","672.00","672.00","672.00","","0.30%"
"10/17/2012","670.00","670.00","670.00","670.00","","0.30%"
"10/16/2012","668.00","668.00","668.00","668.00","","0.00%"
"10/15/2012","668.00","668.00","668.00","668.00","","0.15%"
"10/12/2012","667.00","667.00","667.00","667.00","","0.30%"
"10/11/2012","665.00","665.00","665.00","665.00","","0.30%"
"10/10/2012","663.00","663.00","663.00","663.00","","0.15%"
"10/09/2012","662.00","662.00","662.00","662.00","","0.00%"
"10/08/2012","662.00","662.00","662.00","662.00","","-0.30%"
"10/05/2012","664.00","664.00","664.00","664.00","","0.00%"
"10/04/2012","664.00","664.00","664.00","664.00","","0.61%"
"10/03/2012","660.00","660.00","660.00","660.00","","0.61%"
"10/02/2012","656.00","656.00","656.00","656.00","","0.61%"
"10/01/2012","652.00","652.00","652.00","652.00","","0.46%"
"09/28/2012","649.00","649.00","649.00","649.00","","0.46%"
"09/27/2012","646.00","646.00","646.00","646.00","","0.94%"
"09/26/2012","640.00","640.00","640.00","640.00","","0.31%"
"09/25/2012","638.00","638.00","638.00","638.00","","-0.31%"
"09/24/2012","640.00","640.00","640.00","640.00","","-0.31%"
"09/21/2012","642.00","642.00","642.00","642.00","","-0.16%"
"09/20/2012","643.00","643.00","643.00","643.00","","0.16%"
"09/19/2012","642.00","642.00","642.00","642.00","","0.78%"
"09/18/2012","637.00","637.00","637.00","637.00","","0.31%"
"09/17/2012","635.00","635.00","635.00","635.00","","0.16%"
"09/14/2012","634.00","634.00","634.00","634.00","","0.16%"
"09/13/2012","633.00","633.00","633.00","633.00","","-0.16%"
"09/12/2012","634.00","634.00","634.00","634.00","","-0.16%"
"09/11/2012","635.00","635.00","635.00","635.00","","-0.31%"
"09/10/2012","637.00","637.00","637.00","637.00","","0.47%"
"09/07/2012","634.00","634.00","634.00","634.00","","0.48%"
"09/06/2012","631.00","631.00","631.00","631.00","","0.48%"
"09/05/2012","628.00","628.00","628.00","628.00","","0.32%"
"09/04/2012","626.00","626.00","626.00","626.00","","-0.32%"
"09/03/2012","628.00","628.00","628.00","628.00","","0.16%"
"08/31/2012","627.00","627.00","627.00","627.00","","0.16%"
"08/30/2012","626.00","626.00","626.00","626.00","","0.64%"
"08/29/2012","622.00","622.00","622.00","622.00","","0.32%"
"08/28/2012","620.00","620.00","620.00","620.00","","0.32%"
"08/24/2012","618.00","618.00","618.00","618.00","","0.16%"
"08/23/2012","617.00","617.00","617.00","617.00","","0.00%"
"08/22/2012","617.00","617.00","617.00","617.00","","0.49%"
"08/21/2012","614.00","614.00","614.00","614.00","","0.66%"
"08/20/2012","610.00","610.00","610.00","610.00","","0.33%"
"08/17/2012","608.00","608.00","608.00","608.00","","0.33%"
"08/16/2012","606.00","606.00","606.00","606.00","","0.33%"
"08/15/2012","604.00","604.00","604.00","604.00","","0.00%"
"08/14/2012","604.00","604.00","604.00","604.00","","-0.66%"
"08/13/2012","608.00","608.00","608.00","608.00","","-0.65%"
"08/10/2012","612.00","612.00","612.00","612.00","","-0.16%"
"08/09/2012","613.00","613.00","613.00","613.00","","-0.33%"
"08/08/2012","615.00","615.00","615.00","615.00","","-0.65%"
"08/07/2012","619.00","619.00","619.00","619.00","","-0.64%"
"08/06/2012","623.00","623.00","623.00","623.00","","-0.48%"
"08/03/2012","626.00","626.00","626.00","626.00","","-1.26%"
"08/02/2012","634.00","634.00","634.00","634.00","","-0.63%"
"08/01/2012","638.00","638.00","638.00","638.00","","-0.62%"
"07/31/2012","642.00","642.00","642.00","642.00","","-0.47%"
"07/30/2012","645.00","645.00","645.00","645.00","","0.31%"
"07/27/2012","643.00","643.00","643.00","643.00","","0.47%"
"07/26/2012","640.00","640.00","640.00","640.00","","1.11%"
"07/25/2012","633.00","633.00","633.00","633.00","","0.48%"
"07/24/2012","630.00","630.00","630.00","630.00","","0.48%"
"07/23/2012","627.00","627.00","627.00","627.00","","0.48%"
"07/20/2012","624.00","624.00","624.00","624.00","","0.32%"
"07/19/2012","622.00","622.00","622.00","622.00","","0.16%"
"07/18/2012","621.00","621.00","621.00","621.00","","-0.48%"
"07/17/2012","624.00","624.00","624.00","624.00","","-0.32%"
"07/16/2012","626.00","626.00","626.00","626.00","","-0.48%"
"07/13/2012","629.00","629.00","629.00","629.00","","0.16%"
"07/12/2012","628.00","628.00","628.00","628.00","","-0.63%"
"07/11/2012","632.00","632.00","632.00","632.00","","-1.25%"
"07/10/2012","640.00","640.00","640.00","640.00","","-1.39%"
"07/09/2012","649.00","649.00","649.00","649.00","","-0.76%"
"07/06/2012","654.00","654.00","654.00","654.00","","-0.76%"
"07/05/2012","659.00","659.00","659.00","659.00","","-0.90%"
"07/04/2012","665.00","665.00","665.00","665.00","","-0.60%"
